year,month,days,consommation_mw,thermique_mw,nucleaire_mw,eolien_mw,solaire_mw,hydraulique_mw,pompage_mw,bioenergies_mw,ech._physiques_mw,prod_totale
2014,11,1,2145727.0,96392.0,2140720.0,72251.0,31213.0,167570.0,-73736.0,46110.0,-334738.0,2554256.0
2014,11,2,2098050.0,98914.0,1998371.0,165341.0,20783.0,157693.0,-83058.0,47067.0,-306992.0,2488169.0
2014,11,3,2539232.0,258975.0,2132751.0,238589.0,12814.0,182581.0,-36223.0,45905.0,-296057.0,2871615.0
2014,11,4,2679678.0,390268.0,2151314.0,61844.0,10143.0,282185.0,-26955.0,44992.0,-234078.0,2940746.0
2014,11,5,2815039.0,353453.0,2335427.0,64268.0,16803.0,310289.0,-34209.0,46333.0,-277256.0,3126573.0
2014,11,6,2899971.0,338427.0,2417038.0,87696.0,27131.0,306769.0,-34044.0,47026.0,-290087.0,3224087.0
2014,11,7,2871928.0,230307.0,2424783.0,243345.0,20950.0,321017.0,-43083.0,47421.0,-372774.0,3287823.0
2014,11,8,2549054.0,145280.0,2294345.0,148919.0,25530.0,280631.0,-61732.0,48020.0,-331906.0,2942725.0
2014,11,9,2418899.0,125966.0,2275630.0,64066.0,10395.0,269898.0,-80507.0,48221.0,-294755.0,2794176.0
2014,11,10,2651926.0,204335.0,2323184.0,103846.0,23091.0,318133.0,-38815.0,46472.0,-328224.0,3019061.0
2014,11,11,2491771.0,151431.0,2345073.0,184082.0,14451.0,284160.0,-62355.0,46223.0,-471325.0,3025420.0
2014,11,12,2788408.0,262949.0,2434990.0,111866.0,17963.0,332807.0,-31174.0,45903.0,-386854.0,3206478.0
2014,11,13,2862699.0,288568.0,2485057.0,124371.0,23999.0,350607.0,-34729.0,46036.0,-421199.0,3318638.0
2014,11,14,2842689.0,244645.0,2485510.0,134634.0,8116.0,346544.0,-36813.0,47043.0,-386991.0,3266492.0
2014,11,15,2549070.0,150097.0,2379519.0,54732.0,13880.0,322032.0,-70804.0,46218.0,-346602.0,2966478.0
2014,11,16,2467876.0,128735.0,2319710.0,68928.0,13810.0,309338.0,-90706.0,47175.0,-329106.0,2887696.0
2014,11,17,2901328.0,302795.0,2500428.0,46394.0,11405.0,380397.0,-28106.0,45604.0,-357550.0,3287023.0
2014,11,18,2967671.0,306789.0,2553749.0,23968.0,18132.0,410352.0,-35703.0,45796.0,-355358.0,3358786.0
2014,11,19,3027679.0,340007.0,2595698.0,25142.0,24338.0,432995.0,-39131.0,47015.0,-398299.0,3465195.0
2014,11,20,3023034.0,327823.0,2553513.0,68489.0,20542.0,417885.0,-35968.0,47107.0,-376325.0,3435359.0
2014,11,21,2925602.0,304694.0,2530416.0,74871.0,21840.0,391927.0,-37432.0,47924.0,-408591.0,3371672.0
2014,11,22,2560894.0,135923.0,2434933.0,94814.0,15515.0,335572.0,-43770.0,48652.0,-460702.0,3065409.0
2014,11,23,2375730.0,130047.0,2396673.0,108235.0,13114.0,280437.0,-87116.0,49044.0,-514722.0,2977550.0
2014,11,24,2766212.0,275303.0,2432205.0,82651.0,8522.0,355482.0,-41771.0,48473.0,-394646.0,3202636.0
2014,11,25,2876877.0,349524.0,2559750.0,59446.0,5437.0,361065.0,-32939.0,47303.0,-472657.0,3382525.0
2014,11,26,2867384.0,273674.0,2605472.0,28949.0,6572.0,377470.0,-30061.0,47022.0,-441731.0,3339159.0
2014,11,27,2867970.0,215808.0,2608954.0,71987.0,11853.0,370136.0,-30326.0,47267.0,-427719.0,3326005.0
2014,11,28,2810667.0,121202.0,2591588.0,208960.0,13437.0,380812.0,-38965.0,47691.0,-514059.0,3363690.0
2014,11,29,2586172.0,114733.0,2591523.0,121735.0,7488.0,367739.0,-52100.0,48096.0,-613008.0,3251314.0
2014,11,30,2572637.0,113933.0,2608072.0,57035.0,7815.0,329117.0,-64310.0,48470.0,-527415.0,3164442.0
2014,12,1,3091249.0,305582.0,2663654.0,92976.0,4816.0,392877.0,-36135.0,46593.0,-379126.0,3506498.0
2014,12,2,3264830.0,392111.0,2714231.0,62900.0,6789.0,424085.0,-35520.0,46475.0,-346193.0,3646591.0
2014,12,3,3367172.0,416881.0,2700311.0,84284.0,7190.0,425235.0,-33603.0,46911.0,-280029.0,3680812.0
2014,12,4,3379198.0,441961.0,2672726.0,18516.0,7197.0,416649.0,-23844.0,47796.0,-201777.0,3604845.0
2014,12,5,3332590.0,445687.0,2636390.0,36790.0,7672.0,417720.0,-26970.0,47964.0,-232625.0,3592223.0
2014,12,6,3089147.0,326864.0,2549760.0,85141.0,9579.0,330272.0,-43374.0,48868.0,-217918.0,3350484.0
2014,12,7,3047068.0,245966.0,2548327.0,112225.0,15469.0,290552.0,-78081.0,48673.0,-136031.0,3261212.0
2014,12,8,3364219.0,377017.0,2602821.0,99293.0,9959.0,349380.0,-34649.0,47796.0,-87308.0,3486266.0
2014,12,9,3506865.0,427246.0,2668095.0,111923.0,19447.0,388744.0,-31447.0,47001.0,-124147.0,3662456.0
2014,12,10,3471640.0,436430.0,2709267.0,193411.0,8933.0,387022.0,-27832.0,47779.0,-283417.0,3782842.0
2014,12,11,3338484.0,369395.0,2691325.0,273374.0,12559.0,368138.0,-28887.0,48051.0,-395416.0,3762842.0
2014,12,12,3281353.0,347293.0,2650541.0,288388.0,11823.0,381429.0,-28295.0,48269.0,-418094.0,3727743.0
2014,12,13,2980246.0,284968.0,2593639.0,107889.0,6660.0,372269.0,-42988.0,48901.0,-391062.0,3414326.0
2014,12,14,2949338.0,247608.0,2624966.0,48677.0,7651.0,305490.0,-64610.0,48706.0,-269161.0,3283098.0
2014,12,15,3265563.0,388279.0,2716797.0,82126.0,10675.0,351009.0,-40392.0,47537.0,-290461.0,3596423.0
2014,12,16,3215729.0,380063.0,2702993.0,48061.0,9708.0,387495.0,-32612.0,46696.0,-326666.0,3575016.0
2014,12,17,3266239.0,335644.0,2733840.0,223366.0,3850.0,413040.0,-33632.0,46253.0,-455998.0,3755993.0
2014,12,18,3074449.0,197309.0,2706942.0,259561.0,7697.0,421309.0,-47420.0,47215.0,-518060.0,3640033.0
2014,12,19,2982472.0,135623.0,2636639.0,273841.0,10677.0,442821.0,-35838.0,47334.0,-528541.0,3546935.0
2014,12,20,2789315.0,117090.0,2594623.0,151608.0,11374.0,346091.0,-70455.0,47315.0,-408293.0,3268101.0
2014,12,21,2775462.0,117374.0,2619101.0,132624.0,18860.0,315361.0,-78214.0,47911.0,-397563.0,3251231.0
2014,12,22,3077323.0,121067.0,2720763.0,198413.0,20367.0,396952.0,-28147.0,47483.0,-399514.0,3505045.0
2014,12,23,3102803.0,120659.0,2788609.0,121517.0,16685.0,411371.0,-33997.0,47762.0,-369763.0,3506603.0
2014,12,24,2940345.0,118260.0,2691648.0,202074.0,12284.0,310213.0,-66277.0,48396.0,-376231.0,3382875.0
2014,12,25,2629472.0,120345.0,2544689.0,95011.0,13072.0,252527.0,-91173.0,48912.0,-353892.0,3074556.0
2014,12,26,2996032.0,118095.0,2764046.0,92428.0,14244.0,315281.0,-30921.0,48141.0,-325259.0,3352235.0
2014,12,27,3015918.0,116344.0,2778024.0,303982.0,3893.0,257756.0,-49635.0,47805.0,-442287.0,3507804.0
2014,12,28,3137890.0,136502.0,2734162.0,230798.0,14761.0,279613.0,-39013.0,46046.0,-265042.0,3441882.0
2014,12,29,3585163.0,256681.0,2866315.0,101413.0,22854.0,405451.0,-19009.0,45240.0,-93801.0,3697954.0
2014,12,30,3540891.0,315169.0,2831043.0,54154.0,19260.0,422008.0,-20916.0,45043.0,-124885.0,3686677.0
2014,12,31,3442200.0,292525.0,2754960.0,50154.0,21533.0,409572.0,-11733.0,45155.0,-119915.0,3573899.0
2015,1,1,3227643.0,184162.0,2777871.0,102247.0,22740.0,316271.0,-53793.0,43437.0,-165244.0,3446728.0
2015,1,2,3312086.0,227777.0,2800569.0,157858.0,16596.0,360983.0,-35359.0,43188.0,-259563.0,3606971.0
2015,1,3,3076515.0,192556.0,2752899.0,210598.0,11718.0,282466.0,-64132.0,43688.0,-353300.0,3493925.0
2015,1,4,2826180.0,184923.0,2656057.0,60118.0,13847.0,290680.0,-87767.0,42954.0,-334647.0,3248579.0
2015,1,5,3421196.0,385788.0,2790575.0,32011.0,19572.0,418233.0,-38364.0,41631.0,-228244.0,3687810.0
2015,1,6,3620680.0,424897.0,2863263.0,58161.0,15520.0,440825.0,-29116.0,41535.0,-194386.0,3844201.0
2015,1,7,3568040.0,427822.0,2893202.0,62807.0,18264.0,436806.0,-24271.0,41396.0,-287975.0,3880297.0
2015,1,8,3440033.0,348138.0,2897026.0,237276.0,16601.0,376539.0,-32459.0,42552.0,-445605.0,3918132.0
2015,1,9,3264242.0,184980.0,2856570.0,330354.0,13261.0,383621.0,-39959.0,44112.0,-508678.0,3812898.0
2015,1,10,2772220.0,124872.0,2634277.0,310037.0,12524.0,268583.0,-98060.0,45950.0,-525934.0,3396243.0
2015,1,11,2759836.0,122563.0,2613893.0,225956.0,23389.0,279684.0,-61531.0,46366.0,-490498.0,3311851.0
2015,1,12,3284665.0,212582.0,2809881.0,289487.0,25649.0,400737.0,-35217.0,45278.0,-463698.0,3783614.0
2015,1,13,3285089.0,247590.0,2802453.0,287100.0,17661.0,407844.0,-39954.0,46034.0,-483643.0,3808682.0
2015,1,14,3284214.0,229112.0,2822498.0,262248.0,18387.0,398330.0,-35846.0,44997.0,-455505.0,3775572.0
2015,1,15,3292674.0,219765.0,2806547.0,307123.0,11430.0,426316.0,-38299.0,45707.0,-485917.0,3816888.0
2015,1,16,3270901.0,319388.0,2850178.0,75747.0,6536.0,448077.0,-32816.0,46065.0,-442244.0,3745991.0
2015,1,17,3126326.0,224449.0,2769465.0,66073.0,19722.0,406262.0,-44726.0,45846.0,-360740.0,3531817.0
2015,1,18,3126831.0,217801.0,2831423.0,90033.0,18416.0,350385.0,-55036.0,46230.0,-372424.0,3554288.0
2015,1,19,3564000.0,428990.0,2912484.0,28295.0,8492.0,470455.0,-29962.0,45345.0,-300104.0,3894061.0
2015,1,20,3691347.0,465120.0,2887313.0,26436.0,12488.0,524349.0,-20542.0,45178.0,-248978.0,3960884.0
2015,1,21,3729082.0,480366.0,2920454.0,53665.0,13421.0,474752.0,-30079.0,44663.0,-228129.0,3987321.0
2015,1,22,3734249.0,473923.0,2898210.0,48282.0,16297.0,488668.0,-25498.0,43595.0,-209170.0,3968975.0
2015,1,23,3784974.0,489546.0,2903423.0,48823.0,17895.0,483051.0,-23980.0,45144.0,-178933.0,3987882.0
2015,1,24,3497995.0,376349.0,2876635.0,144633.0,15391.0,376736.0,-48462.0,46427.0,-289721.0,3836171.0
2015,1,25,3317466.0,312973.0,2879298.0,64364.0,24787.0,310342.0,-63586.0,45472.0,-256192.0,3637236.0
2015,1,26,3590320.0,429415.0,2867615.0,129730.0,8722.0,411237.0,-34649.0,44910.0,-266668.0,3891629.0
2015,1,27,3554302.0,461022.0,2881145.0,77974.0,13080.0,426287.0,-24958.0,44929.0,-325199.0,3904437.0
2015,1,28,3568263.0,446855.0,2862009.0,230362.0,15392.0,350695.0,-45574.0,44967.0,-336421.0,3950280.0
2015,1,29,3563595.0,403883.0,2781269.0,256604.0,6043.0,383570.0,-42244.0,46174.0,-271710.0,3877543.0
2015,1,30,3593368.0,378910.0,2854457.0,196539.0,16124.0,479788.0,-26342.0,45590.0,-351688.0,3971408.0
2015,1,31,3326494.0,247937.0,2783410.0,119655.0,17557.0,458839.0,-40434.0,45828.0,-306233.0,3673226.0
2015,2,1,3273903.0,237851.0,2760539.0,227905.0,18791.0,380388.0,-76475.0,44389.0,-319492.0,3669863.0
2015,2,2,3666416.0,460523.0,2811511.0,46868.0,21068.0,468901.0,-30505.0,43937.0,-155838.0,3852808.0
2015,2,3,3797984.0,513435.0,2775370.0,34751.0,12193.0,515427.0,-30815.0,43871.0,-66231.0,3895047.0
2015,2,4,3886704.0,505318.0,2777198.0,152556.0,13248.0,514597.0,-28500.0,44221.0,-91909.0,4007138.0
2015,2,5,3940525.0,456732.0,2823819.0,207739.0,17709.0,553403.0,-21444.0,44578.0,-141980.0,4103980.0
2015,2,6,4060668.0,477935.0,2818473.0,323393.0,13680.0,532600.0,-27065.0,45038.0,-123391.0,4211119.0
2015,2,7,3669758.0,402629.0,2722730.0,222071.0,29567.0,448525.0,-27910.0,45505.0,-173364.0,3871027.0
2015,2,8,3389622.0,295191.0,2681134.0,189977.0,26881.0,383541.0,-58440.0,45101.0,-173742.0,3621825.0
2015,2,9,3670270.0,426634.0,2749007.0,55096.0,36468.0,461450.0,-23784.0,44310.0,-78876.0,3772965.0
2015,2,10,3663485.0,442130.0,2771069.0,68409.0,33981.0,467015.0,-25658.0,45135.0,-138585.0,3827739.0
2015,2,11,3582668.0,452997.0,2778541.0,55732.0,38328.0,449246.0,-20011.0,45744.0,-217902.0,3820588.0
2015,2,12,3560641.0,472236.0,2775564.0,30495.0,29830.0,436370.0,-10865.0,46021.0,-219025.0,3790516.0
2015,2,13,3452917.0,351326.0,2756282.0,210396.0,24958.0,400250.0,-22811.0,45759.0,-313216.0,3788971.0
2015,2,14,3083468.0,241158.0,2648871.0,144474.0,14878.0,360563.0,-54363.0,47520.0,-319598.0,3457464.0
2015,2,15,2952387.0,219052.0,2656300.0,35151.0,16256.0,340262.0,-85162.0,46459.0,-275923.0,3313480.0
2015,2,16,3393714.0,389383.0,2710019.0,47415.0,26640.0,465631.0,-28032.0,44039.0,-261364.0,3683127.0
2015,2,17,3426014.0,388490.0,2672038.0,77844.0,19730.0,471166.0,-24733.0,43629.0,-222123.0,3672897.0
2015,2,18,3455302.0,423221.0,2624002.0,40058.0,29516.0,488618.0,-9240.0,44121.0,-184963.0,3649536.0
2015,2,19,3458434.0,430459.0,2618709.0,98599.0,38688.0,466527.0,-21453.0,45032.0,-218106.0,3698014.0
2015,2,20,3409179.0,374875.0,2614945.0,254310.0,28967.0,456889.0,-13185.0,46250.0,-353880.0,3776236.0
2015,2,21,3135423.0,290559.0,2602869.0,111301.0,18387.0,392170.0,-33536.0,46971.0,-293264.0,3462257.0
2015,2,22,3074705.0,210886.0,2545539.0,143478.0,36806.0,353947.0,-68940.0,47338.0,-194307.0,3337994.0
2015,2,23,3355037.0,367024.0,2571815.0,254517.0,21001.0,446500.0,-28514.0,46162.0,-323404.0,3707019.0
2015,2,24,3431026.0,378370.0,2601076.0,233705.0,32297.0,459976.0,-32761.0,45195.0,-286816.0,3750619.0
2015,2,25,3354549.0,422207.0,2547324.0,104711.0,23331.0,456654.0,-23427.0,45739.0,-221958.0,3599966.0
2015,2,26,3281102.0,387441.0,2540343.0,106149.0,18272.0,478509.0,-26987.0,46051.0,-268622.0,3576765.0
2015,2,27,3284519.0,352906.0,2541718.0,156160.0,30059.0,487068.0,-36198.0,45634.0,-292725.0,3613545.0
2015,2,28,3078665.0,211525.0,2448560.0,181362.0,31090.0,442362.0,-34645.0,47152.0,-248729.0,3362051.0
2015,3,1,2787401.0,145035.0,2325151.0,275057.0,14547.0,366824.0,-72975.0,47039.0,-313224.0,3173653.0
2015,3,2,3059688.0,218849.0,2430868.0,262837.0,24775.0,470230.0,-41401.0,45325.0,-351727.0,3452884.0
2015,3,3,3127174.0,308889.0,2470354.0,158538.0,30640.0,494211.0,-30659.0,44655.0,-349424.0,3507287.0
2015,3,4,3219046.0,332739.0,2442057.0,141072.0,31702.0,517077.0,-23584.0,44685.0,-266662.0,3509332.0
2015,3,5,3269881.0,369994.0,2434355.0,93635.0,51953.0,528285.0,-15641.0,44867.0,-237574.0,3523089.0
2015,3,6,3205221.0,380379.0,2428307.0,49711.0,54044.0,522631.0,-20236.0,45554.0,-255109.0,3480626.0
2015,3,7,2857108.0,237152.0,2329606.0,69160.0,46776.0,452963.0,-40267.0,46692.0,-284945.0,3182349.0
2015,3,8,2629279.0,154842.0,2294592.0,48476.0,48781.0,378543.0,-89934.0,45902.0,-251900.0,2971136.0
2015,3,9,2901218.0,296780.0,2392703.0,40905.0,37357.0,446002.0,-34026.0,43332.0,-321816.0,3257079.0
2015,3,10,2981305.0,302753.0,2454255.0,33118.0,37966.0,458980.0,-17306.0,43494.0,-331934.0,3330566.0
2015,3,11,2921170.0,279644.0,2447357.0,68355.0,42788.0,444477.0,-26479.0,44189.0,-379182.0,3326810.0
2015,3,12,2926754.0,262638.0,2444346.0,112363.0,46584.0,442784.0,-26636.0,44764.0,-400075.0,3353479.0
2015,3,13,2981377.0,251629.0,2457401.0,109422.0,30253.0,446420.0,-35257.0,46138.0,-324579.0,3341263.0
2015,3,14,2822112.0,191507.0,2387472.0,124363.0,28130.0,395306.0,-52544.0,45825.0,-297919.0,3172603.0
2015,3,15,2770873.0,168029.0,2409378.0,71286.0,23362.0,354127.0,-87590.0,44117.0,-211841.0,3070299.0
2015,3,16,3063898.0,369703.0,2454046.0,33651.0,31284.0,424300.0,-25307.0,44070.0,-267849.0,3357054.0
2015,3,17,2991968.0,334003.0,2455358.0,42867.0,43012.0,419260.0,-20263.0,43402.0,-325675.0,3337902.0
2015,3,18,2885061.0,274865.0,2459122.0,107623.0,38549.0,380299.0,-28781.0,44041.0,-390669.0,3304499.0
2015,3,19,2965098.0,259380.0,2484657.0,121523.0,39258.0,402964.0,-35923.0,44230.0,-350967.0,3352012.0
2015,3,20,2988537.0,229200.0,2423373.0,100744.0,21799.0,420800.0,-46636.0,46083.0,-206790.0,3241999.0
2015,3,21,2766682.0,149500.0,2334585.0,122031.0,15590.0,363024.0,-47463.0,47523.0,-218071.0,3032253.0
2015,3,22,2688899.0,128249.0,2347583.0,158996.0,23421.0,312958.0,-81497.0,46748.0,-247513.0,3017955.0
2015,3,23,2981802.0,333513.0,2368891.0,45776.0,41806.0,391429.0,-31482.0,43977.0,-212126.0,3225392.0
2015,3,24,3054872.0,373850.0,2369004.0,46715.0,20687.0,398516.0,-32991.0,43449.0,-164369.0,3252221.0
2015,3,25,3158697.0,366939.0,2400509.0,90678.0,29176.0,390876.0,-29063.0,42860.0,-133275.0,3321038.0
2015,3,26,3206834.0,355380.0,2390104.0,162029.0,36555.0,405067.0,-19387.0,44711.0,-167539.0,3393846.0
2015,3,27,3024927.0,316110.0,2356080.0,106942.0,44798.0,381673.0,-27133.0,45119.0,-198593.0,3250722.0
2015,3,28,2670145.0,128135.0,2278412.0,199332.0,28604.0,304475.0,-34197.0,47248.0,-281818.0,2986206.0
2015,3,29,2509422.0,110825.0,2109535.0,358758.0,23180.0,258727.0,-97197.0,45522.0,-299878.0,2906547.0
2015,3,30,2805624.0,163161.0,2255953.0,299144.0,28655.0,389552.0,-37778.0,44219.0,-337256.0,3180684.0
2015,3,31,2821741.0,158808.0,2250383.0,364409.0,37343.0,413498.0,-34105.0,44440.0,-413051.0,3268881.0
2015,4,1,2912191.0,161008.0,2264056.0,267766.0,49560.0,440058.0,-28644.0,44323.0,-285905.0,3226771.0
2015,4,2,2960875.0,200784.0,2268571.0,197551.0,40887.0,440297.0,-28862.0,43378.0,-201722.0,3191468.0
2015,4,3,2872135.0,111327.0,2277839.0,60091.0,36630.0,460508.0,-25448.0,42438.0,-91231.0,2988833.0
2015,4,4,2623626.0,63028.0,2137092.0,118604.0,29293.0,398820.0,-45922.0,43430.0,-120695.0,2790267.0
2015,4,5,2526594.0,60368.0,2018925.0,148001.0,61993.0,365448.0,-55952.0,43491.0,-115661.0,2698226.0
2015,4,6,2547505.0,63332.0,2093038.0,97812.0,64988.0,350904.0,-40548.0,40958.0,-122910.0,2711032.0
2015,4,7,2800858.0,190063.0,2187363.0,90459.0,67091.0,397625.0,-26580.0,39237.0,-144346.0,2971838.0
2015,4,8,2751738.0,212253.0,2210556.0,52995.0,67771.0,392067.0,-31053.0,39038.0,-191885.0,2974680.0
2015,4,9,2637155.0,218192.0,2143373.0,52750.0,64872.0,386848.0,-26230.0,39390.0,-242045.0,2905425.0
2015,4,10,2535963.0,127291.0,2197231.0,92064.0,53643.0,393650.0,-21038.0,39867.0,-346729.0,2903746.0
2015,4,11,2279761.0,46730.0,1989004.0,135287.0,41581.0,339565.0,-50854.0,38941.0,-260493.0,2591108.0
2015,4,12,2130010.0,43603.0,1930164.0,31621.0,65095.0,298767.0,-72646.0,37319.0,-203907.0,2406569.0
2015,4,13,2389120.0,178901.0,2045811.0,23629.0,65969.0,349666.0,-30085.0,35720.0,-280500.0,2699696.0
2015,4,14,2382080.0,136103.0,2053521.0,37384.0,66803.0,366744.0,-25730.0,34535.0,-287253.0,2695090.0
2015,4,15,2346799.0,138106.0,2061754.0,53827.0,59901.0,392624.0,-27206.0,35856.0,-368057.0,2742068.0
2015,4,16,2347248.0,137690.0,2020458.0,67160.0,32857.0,401281.0,-26328.0,38153.0,-324028.0,2697599.0
2015,4,17,2355438.0,130633.0,2044776.0,87831.0,28735.0,401122.0,-25793.0,38706.0,-350536.0,2731803.0
2015,4,18,2139183.0,49444.0,1982405.0,196626.0,51248.0,353634.0,-65773.0,39393.0,-467789.0,2672750.0
2015,4,19,2047516.0,52978.0,1811847.0,156454.0,40487.0,316032.0,-61845.0,37543.0,-305991.0,2415341.0
2015,4,20,2370207.0,131867.0,1989098.0,86698.0,55093.0,386267.0,-26617.0,36364.0,-288567.0,2685387.0
2015,4,21,2378945.0,136289.0,2014517.0,106264.0,70380.0,362683.0,-24309.0,36804.0,-323630.0,2726937.0
2015,4,22,2359218.0,112349.0,2062140.0,155592.0,55931.0,343131.0,-27171.0,37382.0,-380140.0,2766525.0
2015,4,23,2359502.0,101100.0,2127793.0,62551.0,52206.0,358128.0,-23849.0,37634.0,-356067.0,2739412.0
2015,4,24,2332675.0,68666.0,2111315.0,28890.0,57049.0,388783.0,-23778.0,38435.0,-336678.0,2693138.0
2015,4,25,2075653.0,65515.0,1978196.0,55548.0,36470.0,304714.0,-41474.0,38774.0,-362116.0,2479217.0
2015,4,26,1973383.0,62189.0,1903122.0,52736.0,30964.0,281690.0,-63024.0,39855.0,-334158.0,2370556.0
2015,4,27,2382747.0,60633.0,2085101.0,151615.0,27697.0,373384.0,-35747.0,38052.0,-317964.0,2736482.0
2015,4,28,2494423.0,104584.0,2095531.0,94884.0,55996.0,431727.0,-37122.0,36885.0,-288086.0,2819607.0
2015,4,29,2523020.0,99077.0,2095728.0,67098.0,56977.0,440294.0,-25298.0,37282.0,-248178.0,2796456.0
2015,4,30,2526819.0,102654.0,2114110.0,77045.0,48480.0,455092.0,-18411.0,39981.0,-292130.0,2837362.0
2015,5,1,2152950.0,56097.0,2000861.0,110888.0,18797.0,420381.0,-65119.0,41416.0,-430392.0,2648440.0
2015,5,2,2173635.0,49232.0,1977092.0,59643.0,36969.0,447431.0,-31671.0,40707.0,-405740.0,2611074.0
2015,5,3,2032488.0,41653.0,1809794.0,162040.0,35614.0,417112.0,-105981.0,39106.0,-366893.0,2505319.0
2015,5,4,2331717.0,73675.0,1887680.0,111517.0,34794.0,465286.0,-39106.0,39133.0,-241299.0,2612085.0
2015,5,5,2334165.0,54630.0,1927960.0,278707.0,42979.0,418715.0,-51188.0,38952.0,-376587.0,2761943.0
2015,5,6,2366339.0,45292.0,1942295.0,247842.0,58761.0,458829.0,-48428.0,40629.0,-378832.0,2793648.0
2015,5,7,2374326.0,53876.0,1974504.0,60560.0,63503.0,499679.0,-39587.0,41817.0,-279994.0,2693939.0
2015,5,8,2053187.0,45977.0,1932332.0,66207.0,42838.0,459021.0,-28665.0,42714.0,-507246.0,2589089.0
2015,5,9,1999321.0,45000.0,1753348.0,183236.0,54777.0,412166.0,-82752.0,42568.0,-409010.0,2491095.0
2015,5,10,1887052.0,42977.0,1596891.0,39867.0,69275.0,415207.0,-83243.0,42311.0,-236249.0,2206528.0
2015,5,11,2224272.0,44495.0,1947018.0,49303.0,64928.0,490219.0,-33617.0,41128.0,-379234.0,2637091.0
2015,5,12,2272921.0,42322.0,1997198.0,74722.0,61377.0,472419.0,-33969.0,41613.0,-382716.0,2689651.0
2015,5,13,2280266.0,44017.0,1974457.0,56522.0,56693.0,506338.0,-30180.0,41884.0,-369465.0,2679911.0
2015,5,14,1997749.0,42240.0,1873395.0,97814.0,42262.0,417334.0,-58317.0,42359.0,-459322.0,2515404.0
2015,5,15,2162860.0,41924.0,2011079.0,104905.0,44827.0,475091.0,-32605.0,40743.0,-523076.0,2718569.0
2015,5,16,2053779.0,43164.0,1860658.0,102997.0,47653.0,420766.0,-74314.0,41600.0,-388652.0,2516838.0
2015,5,17,1911560.0,42766.0,1634169.0,52117.0,65334.0,392130.0,-77579.0,41699.0,-239024.0,2228215.0
2015,5,18,2261517.0,40183.0,2015078.0,111070.0,66916.0,436256.0,-29311.0,39335.0,-417959.0,2708838.0
2015,5,19,2359599.0,49300.0,2049877.0,183717.0,41113.0,440221.0,-23052.0,39618.0,-421214.0,2803846.0
2015,5,20,2411598.0,42297.0,2090184.0,100021.0,57673.0,456930.0,-13698.0,39014.0,-360821.0,2786119.0
2015,5,21,2420337.0,40931.0,2117068.0,79655.0,63826.0,455750.0,-20152.0,40879.0,-357580.0,2798109.0
2015,5,22,2360436.0,48576.0,2123716.0,75302.0,66722.0,451210.0,-18834.0,41579.0,-427797.0,2807105.0
2015,5,23,2064274.0,40667.0,1959425.0,89382.0,51167.0,373502.0,-29863.0,42035.0,-462014.0,2556178.0
2015,5,24,1878204.0,41245.0,1828721.0,50747.0,54783.0,306945.0,-76344.0,42261.0,-370156.0,2324702.0
2015,5,25,1956580.0,40063.0,2003450.0,73375.0,47606.0,314263.0,-48161.0,40612.0,-514635.0,2519369.0
2015,5,26,2283614.0,37380.0,2190092.0,83363.0,52274.0,399586.0,-32247.0,39922.0,-486714.0,2802617.0
2015,5,27,2317135.0,37895.0,2200656.0,47906.0,71796.0,381223.0,-33377.0,40701.0,-429658.0,2780177.0
2015,5,28,2324325.0,37227.0,2153302.0,75790.0,69050.0,366019.0,-33284.0,41736.0,-385460.0,2743124.0
2015,5,29,2299017.0,51484.0,2127066.0,98958.0,59795.0,376971.0,-38265.0,42113.0,-419065.0,2756387.0
2015,5,30,2025336.0,35549.0,1942729.0,68154.0,56746.0,301732.0,-75804.0,42628.0,-346375.0,2447538.0
2015,5,31,1894293.0,36571.0,1694692.0,161108.0,56216.0,262153.0,-93120.0,42331.0,-265653.0,2253071.0
2015,6,1,2259053.0,43609.0,1999775.0,64568.0,50910.0,356119.0,-33902.0,40216.0,-262221.0,2555197.0
2015,6,2,2329004.0,34307.0,2040869.0,231149.0,63627.0,312860.0,-52807.0,39825.0,-340795.0,2722637.0
2015,6,3,2335093.0,33780.0,2124264.0,62971.0,66141.0,382736.0,-36618.0,39733.0,-337896.0,2709625.0
2015,6,4,2353350.0,42704.0,2144994.0,43282.0,72109.0,386341.0,-28151.0,40445.0,-348404.0,2729875.0
2015,6,5,2341310.0,55767.0,2095692.0,72898.0,69052.0,397757.0,-36859.0,39157.0,-352149.0,2730323.0
2015,6,6,2028543.0,37058.0,1936790.0,58536.0,67198.0,321767.0,-75354.0,39898.0,-357295.0,2461247.0
2015,6,7,1868828.0,37843.0,1722041.0,94322.0,66923.0,285280.0,-82339.0,39521.0,-294760.0,2245930.0
2015,6,8,2232833.0,56327.0,2011553.0,208071.0,67254.0,366864.0,-33906.0,38764.0,-482047.0,2748833.0
2015,6,9,2294131.0,60027.0,2066501.0,238592.0,59287.0,360668.0,-27568.0,38921.0,-502309.0,2823996.0
2015,6,10,2301841.0,39182.0,2113959.0,192402.0,41031.0,385051.0,-32553.0,38445.0,-475698.0,2810070.0
2015,6,11,2333319.0,62340.0,2156775.0,89774.0,55658.0,416203.0,-32128.0,38089.0,-453414.0,2818839.0
2015,6,12,2286057.0,42409.0,2136179.0,84144.0,37614.0,415592.0,-38352.0,38574.0,-430121.0,2754512.0
